1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,QC_1-00005,QC_2-00003,QC_3-00004,B_1,B_2,B_3,features
NA,NA,NA,0.01,0.0125,0.0108,0.0144,NA,NA,NA,0.0095,0.01,NA,0.022,0.0159,NA,0.017,0.0151,0.0109,0.0139,NA,1.916,2.1077,1.9419,NA,0.0039,NA,TAG53.3.FA18.2
NA,NA,NA,NA,NA,0.0088,0.0155,0.0096,0.0114,NA,NA,0.0123,0.0081,0.0165,0.0258,0.0095,NA,0.017,0.0216,0.0137,0.014,0.2371,0.244,0.2273,NA,NA,NA,TAG53.4.FA16.0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0114,0.0176,0.8823,0.8132,0.7764,NA,NA,NA,TAG53.4.FA17.0
0.2364,0.24,0.2358,0.2258,0.2315,0.2332,0.2547,0.233,0.2324,0.2265,0.2269,0.2285,0.2238,0.2339,0.2159,0.2324,0.2255,0.2281,0.2248,0.2335,0.2292,1.818,1.8593,1.8263,0.2481,0.2405,0.2459,TAG53.4.FA18.2
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.278,0.2383,0.2012,NA,NA,NA,TAG53.4.FA18.3
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0178,0.0185,NA,0.0156,NA,NA,0.013,NA,0.1144,0.1342,NA,NA,NA,NA,TAG53.4.FA20.4
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0204,0.0227,0.0163,0.0207,0.0166,NA,0.0154,0.0204,0.2691,0.2337,0.2524,NA,NA,NA,TAG53.5.FA20.4
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1141,NA,0.1391,NA,NA,NA,TAG54.0.FA16.0
0.0184,0.019,0.0267,0.0245,0.0192,0.0296,0.0348,0.0262,0.0181,0.0632,0.019,0.0226,0.0201,0.0201,0.022,0.0157,0.0191,NA,0.0222,0.0178,0.0172,0.287,0.3429,0.2659,0.0065,0.0102,0.0094,TAG54.0.FA18.0
0.0171,0.0159,0.0183,0.0111,0.0205,0.0215,0.0393,NA,0.0208,NA,0.0145,0.0179,0.0185,0.0123,NA,NA,NA,NA,NA,NA,NA,0.4884,0.4549,0.4431,NA,NA,NA,TAG54.1.FA16.0
0.0624,0.0568,0.0702,0.0623,0.0793,0.0975,0.1243,0.0531,0.0718,0.0548,0.0445,0.0666,0.0515,0.0634,0.0902,0.0543,0.0813,0.067,0.0467,0.0439,0.0502,2.2012,2.3626,2.1288,NA,0.0087,0.0086,TAG54.1.FA18.0
0.0576,0.0595,0.063,0.0623,0.0723,0.0877,0.1079,0.0561,0.0664,0.0646,0.0614,0.0657,0.0592,0.059,0.0581,0.0604,0.062,0.053,0.0502,0.0525,0.0537,1.7806,1.8505,1.9496,0.0403,0.0423,0.044,TAG54.1.FA18.1
0.0145,NA,0.0145,0.0101,0.0167,0.0168,0.0191,0.008,0.0132,NA,0.0092,0.0106,0.0139,NA,NA,NA,0.0139,NA,NA,0.0142,NA,0.4385,0.5099,0.4508,NA,NA,NA,TAG54.1.FA20.0
0.0132,0.0171,0.0133,0.0161,0.0273,0.0206,0.0308,0.0146,0.0173,0.0135,0.0139,0.0164,0.0163,NA,NA,NA,NA,NA,NA,NA,NA,0.2289,0.2313,0.2798,NA,NA,NA,TAG54.1.FA20.1
0.042,0.0376,0.0389,0.0295,0.0792,0.0612,0.0963,0.033,0.0433,0.0338,0.043,0.0515,0.046,0.0336,0.0417,0.0265,0.0365,0.024,0.0251,0.0235,0.0244,2.187,2.0044,2.1461,NA,NA,NA,TAG54.2.FA16.0
0.0918,0.0801,0.0822,0.076,0.1148,0.1252,0.219,0.0841,0.0805,0.0813,0.0826,0.1114,0.0889,0.0938,0.1132,0.0742,0.0874,0.0659,0.0666,0.0665,0.0599,8.5215,9.0066,8.5401,0.0068,0.0073,0.0083,TAG54.2.FA18.0
0.1881,0.1567,0.179,0.1475,0.2733,0.2783,0.4493,0.1437,0.1874,0.168,0.1702,0.2372,0.191,0.1471,0.1544,0.1225,0.1395,0.0937,0.0983,0.1106,0.0954,14.1591,15.044,14.125,0.0117,0.0143,0.0131,TAG54.2.FA18.1
NA,NA,NA,NA,NA,NA,0.0084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2904,1.3626,1.4391,NA,NA,NA,TAG54.2.FA18.2
NA,NA,NA,NA,NA,0.0079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2887,0.3582,0.2793,NA,NA,NA,TAG54.2.FA20.0
0.061,0.0616,0.0582,0.0494,0.1009,0.0865,0.1345,0.0449,0.0578,0.0411,0.0659,0.0878,0.0693,0.0451,0.0563,0.0398,0.0539,0.0296,0.0418,0.033,0.0296,1.9891,2.1231,1.7897,0.0057,NA,NA,TAG54.2.FA20.1
0.0129,0.014,NA,0.0098,NA,0.015,0.0259,NA,0.0113,NA,0.0086,0.0138,0.0137,NA,NA,NA,NA,NA,NA,NA,NA,0.3244,0.367,0.3314,NA,NA,NA,TAG54.2.FA20.2
0.0502,0.0422,0.0279,0.0319,0.0551,0.0622,0.0909,0.0307,0.0426,0.0308,0.0453,0.0537,0.0427,0.0495,0.04,0.0272,0.0382,0.0232,0.0274,0.0317,0.0223,3.6289,3.9055,3.5158,NA,NA,NA,TAG54.3.FA16.0
0.0232,0.0164,0.0153,0.0188,0.0359,0.0302,0.0603,0.0173,0.0194,0.0228,0.0265,0.0315,0.0254,NA,NA,NA,0.0161,NA,NA,NA,NA,0.2026,0.211,0.237,NA,NA,NA,TAG54.3.FA16.1
0.0327,0.0246,0.0198,0.0236,0.0312,0.0282,0.0457,0.0244,0.0243,0.0256,0.0278,0.0316,0.0232,0.0269,0.0341,0.0277,0.0265,0.023,0.0228,0.0169,0.0184,10.958,11.3758,10.8808,0.0048,0.005,0.0058,TAG54.3.FA18.0
0.3943,0.3746,0.3982,0.3867,0.7408,0.6631,1.0611,0.4048,0.4775,0.4141,0.4884,0.5761,0.4696,0.429,0.4106,0.312,0.4502,0.2542,0.2867,0.3983,0.2543,52.3409,52.9099,51.7609,0.0375,0.0406,0.0411,TAG54.3.FA18.1
0.0252,0.0181,0.0153,0.0156,0.0292,0.0259,0.043,0.0224,0.0225,0.0185,0.0195,0.0253,0.0218,0.0136,0.0307,0.0125,0.0165,0.0109,0.015,0.0108,0.0179,9.7281,10.5824,10.1853,NA,NA,NA,TAG54.3.FA18.2
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1658,NA,0.137,NA,NA,NA,TAG54.3.FA18.3
0.0191,0.0197,0.02,0.0151,0.0359,0.0323,0.0502,0.0169,0.0231,0.0171,0.027,0.0368,0.0211,NA,NA,NA,0.0136,NA,NA,NA,NA,1.376,1.3143,1.3119,NA,NA,NA,TAG54.3.FA20.1
0.0517,0.0416,0.0427,0.0341,0.0795,0.0661,0.128,0.0356,0.0483,0.037,0.0531,0.0613,0.0482,0.0492,0.0382,0.0313,0.0441,0.025,0.026,0.0272,0.0263,2.5399,2.8396,2.7298,NA,0.004,NA,TAG54.3.FA20.2
0.026,0.0251,0.0197,0.0156,0.0351,0.0323,0.051,0.0165,0.0235,0.0164,0.0272,0.0307,0.0262,0.0374,0.0286,NA,0.0302,NA,0.0181,0.0167,0.0201,0.6185,0.589,0.6203,NA,NA,NA,TAG54.3.FA20.3
0.0377,0.0318,0.0269,0.0198,0.0377,0.0343,0.0713,0.03,0.031,0.0237,0.0362,0.0459,0.0323,0.0484,0.0441,0.0329,0.0438,0.0287,0.0326,0.0299,0.0311,4.545,4.5912,4.2229,NA,NA,NA,TAG54.4.FA16.0
0.0321,0.0277,0.0185,0.0192,0.0344,0.0394,0.0542,0.0244,0.0343,0.0235,0.0293,0.0347,0.0275,0.0219,0.0175,NA,0.0181,NA,0.0183,NA,0.0155,0.4242,0.4505,0.4296,NA,NA,NA,TAG54.4.FA16.1
0.0234,0.0128,0.0255,0.0214,0.025,0.0241,0.0171,0.0112,0.0162,0.0096,0.0134,0.0165,0.0153,0.0201,0.0557,0.0313,0.0271,0.0333,0.0247,0.0213,0.0189,5.1635,5.1692,5.0069,NA,NA,NA,TAG54.4.FA18.0
0.0833,0.0763,0.0708,0.0712,0.1237,0.1071,0.1574,0.094,0.0876,0.0774,0.0979,0.1092,0.0953,0.0727,0.1048,0.0723,0.0813,0.0611,0.0795,0.0778,0.0644,44.8799,46.4747,44.6888,0.0184,0.0155,0.0178,TAG54.4.FA18.1
0.0416,0.0357,0.0355,0.0307,0.054,0.0514,0.0683,0.0543,0.0445,0.0404,0.0427,0.0534,0.0434,0.0366,0.0697,0.0322,0.0478,0.0311,0.0406,0.0374,0.0322,28.2826,28.7077,27.6316,0.0114,0.0094,0.0096,TAG54.4.FA18.2
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0061,0.0081,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3189,1.4088,1.1752,NA,NA,NA,TAG54.4.FA18.3
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2299,0.2769,0.2293,NA,NA,NA,TAG54.4.FA20.1
0.0173,0.0196,NA,NA,0.0228,0.0242,0.0403,0.0119,0.0179,0.015,0.0169,0.0273,0.0196,NA,NA,NA,0.0107,NA,NA,NA,NA,1.6077,1.8593,1.6722,NA,NA,NA,TAG54.4.FA20.2
0.087,0.0725,0.0658,0.0605,0.1098,0.1093,0.1651,0.0563,0.0826,0.074,0.0838,0.1142,0.068,0.083,0.07,0.058,0.0674,0.0477,0.0582,0.0395,0.0483,4.6502,4.5912,4.4579,NA,NA,NA,TAG54.4.FA20.3
NA,0.0089,NA,NA,NA,NA,0.0134,NA,NA,NA,0.0081,NA,NA,0.0399,0.0388,0.0341,0.0344,0.0288,0.0282,0.0228,0.0227,1.6433,1.6505,1.4969,NA,NA,NA,TAG54.4.FA20.4
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1301,NA,0.1196,NA,NA,NA,TAG54.4.FA22.1
NA,0.0087,NA,NA,NA,0.0078,NA,NA,NA,NA,0.0068,0.0105,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2139,0.2396,0.2524,NA,NA,NA,TAG54.4.FA22.4
0.0153,NA,NA,NA,0.0137,0.0133,0.0184,NA,NA,0.0124,0.0126,0.0147,0.0133,0.0319,0.039,0.0265,0.0269,0.024,0.0239,0.0233,0.0308,4.4203,4.378,4.2132,NA,NA,NA,TAG54.5.FA16.0
0.026,0.0205,NA,0.0166,0.0324,0.0281,0.0414,0.0245,0.025,0.0195,0.0258,0.0286,0.024,0.0258,0.0259,0.0197,0.025,0.0144,0.026,0.0217,0.0147,0.5971,0.6571,0.603,NA,NA,NA,TAG54.5.FA16.1
0.0095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0124,1.011,1.0249,NA,NA,NA,TAG54.5.FA18.0
0.0372,0.0258,0.0477,0.0428,0.0476,0.0422,0.0456,0.0395,0.0383,0.0345,0.0253,0.0332,0.0311,0.0434,0.0902,0.0417,0.0511,0.0479,0.038,0.0297,0.0296,21.4383,21.7165,20.5942,0.0093,0.0093,0.0094,TAG54.5.FA18.1
0.0167,0.0148,0.0187,NA,0.0167,0.0178,0.0231,0.0267,0.0181,0.0161,0.0194,0.0164,0.0159,NA,0.0371,NA,0.0193,NA,0.0148,0.0151,0.0171,23.5076,24.2,23.3683,0.0119,0.0108,0.0105,TAG54.5.FA18.2
0.0112,NA,NA,NA,NA,0.01,0.0118,NA,0.0116,NA,0.0086,NA,0.0122,NA,NA,NA,0.0136,NA,NA,NA,NA,5.1546,5.3231,5.0513,NA,NA,NA,TAG54.5.FA18.3
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.344,0.3033,0.3691,NA,NA,NA,TAG54.5.FA20.2
0.034,0.0222,0.024,0.0258,0.0339,0.0392,0.0605,0.0229,0.0291,0.0236,0.0369,0.0425,0.0345,0.0228,NA,NA,NA,NA,0.0212,NA,0.0181,2.8803,3.1143,2.8762,NA,NA,NA,TAG54.5.FA20.3
0.0325,0.0227,0.0296,0.0275,0.0301,0.0236,0.0396,0.0312,0.0233,0.031,0.0278,0.0306,0.0228,0.0992,0.0945,0.073,0.0888,0.0698,0.0734,0.073,0.0698,9.3235,9.5582,9.2009,NA,NA,NA,TAG54.5.FA20.4
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4741,0.4813,0.4103,NA,NA,NA,TAG54.5.FA20.5
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.146,NA,NA,NA,TAG54.5.FA22.1
NA,NA,0.0104,NA,0.0122,0.0118,0.0212,NA,NA,NA,NA,0.0141,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2739,0.2374,0.3275,NA,NA,NA,TAG54.5.FA22.4
NA,NA,NA,NA,NA,0.009,0.01,NA,NA,NA,NA,0.0108,NA,0.0289,NA,0.0237,0.0332,0.0194,NA,0.0211,0.0211,0.7379,0.7604,0.7282,NA,NA,0.0049,TAG54.5.FA22.5
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0294,0.0336,0.0242,0.0217,NA,0.0185,0.0235,0.0184,2.8482,2.9385,2.7048,NA,NA,NA,TAG54.6.FA16.0
0.0132,0.0106,NA,NA,0.0122,0.0123,0.0165,0.0142,0.0121,NA,0.0127,0.0097,0.0101,0.0247,0.0227,NA,0.0233,0.0168,0.0211,0.0228,0.0155,0.6773,0.7319,0.7186,NA,NA,NA,TAG54.6.FA16.1
NA,NA,0.0143,0.0097,NA,NA,NA,0.012,NA,NA,0.0082,NA,NA,NA,0.0206,0.0116,0.0123,0.0173,NA,NA,NA,5.4184,5.4132,5.1476,NA,NA,NA,TAG54.6.FA18.1
NA,NA,0.0114,0.0104,NA,0.013,0.0112,0.0142,0.0109,NA,0.0095,0.0067,NA,NA,0.028,0.01,NA,NA,0.0156,0.0117,NA,11.9971,12.3055,12.108,0.0075,0.0075,0.0091,TAG54.6.FA18.2
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4434,4.8374,4.533,NA,NA,NA,TAG54.6.FA18.3
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.508,0.5341,0.497,NA,NA,NA,TAG54.6.FA20.3
0.0153,0.0116,0.0104,0.0102,0.011,0.016,0.0136,0.0094,NA,NA,0.0131,0.0118,0.0123,0.0285,0.0295,0.0247,0.0325,0.0168,0.0232,NA,0.0221,6.0814,5.8857,5.714,NA,NA,NA,TAG54.6.FA20.4
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0058,NA,NA,0.0126,NA,NA,NA,NA,NA,NA,NA,3.4079,3.5341,3.2981,NA,NA,NA,TAG54.6.FA20.5
NA,0.0091,NA,NA,NA,0.0109,0.0169,NA,NA,NA,0.0096,NA,NA,0.0216,0.0256,NA,0.0226,NA,NA,0.0188,0.0196,0.7539,0.7033,0.7494,NA,NA,NA,TAG54.6.FA22.5
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0837,0.0907,0.0623,0.0879,0.0374,0.0359,0.0483,0.0419,1.8287,1.9978,1.8456,NA,NA,NA,TAG54.6.FA22.6
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0152,NA,NA,NA,NA,NA,NA,NA,0.5026,0.5011,0.5375,NA,NA,NA,TAG54.7.FA16.1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7236,0.6615,0.6049,NA,NA,NA,TAG54.7.FA18.1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0871,3.2615,3.092,NA,NA,NA,TAG54.7.FA18.2
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1353,2.1099,2.2174,NA,NA,NA,TAG54.7.FA18.3
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0587,1.1077,1.0172,NA,NA,NA,TAG54.7.FA20.4
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3688,2.4835,2.3927,NA,NA,NA,TAG54.7.FA20.5
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.287,0.2879,0.2138,NA,NA,NA,TAG54.7.FA22.5
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0734,0.07,0.0545,0.0638,0.037,0.0244,0.0401,0.0393,2.146,2.1473,2.2309,NA,NA,NA,TAG54.7.FA22.6
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.344,0.3802,0.3487,NA,NA,NA,TAG54.8.FA18.2
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5347,0.5934,0.6068,NA,NA,NA,TAG54.8.FA18.3
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1914,0.1954,0.1777,NA,NA,NA,TAG54.8.FA20.4
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4527,0.4505,0.4508,NA,NA,NA,TAG54.8.FA20.5
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0129,NA,NA,NA,NA,NA,0.6987,0.7099,0.6492,NA,NA,NA,TAG54.8.FA22.6
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3885,1.4769,1.4815,NA,NA,NA,TAG55.1.FA16.0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0129,NA,NA,NA,NA,NA,NA,NA,0.7486,0.8,0.7167,NA,NA,NA,TAG55.1.FA18.1
NA,NA,NA,NA,NA,NA,0.014,NA,NA,NA,NA,0.0096,NA,0.0137,NA,NA,0.0107,NA,NA,NA,NA,0.205,0.2681,0.2023,NA,NA,NA,TAG55.2.FA18.1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5508,0.5165,0.5279,NA,NA,NA,TAG55.2.FA18.2
0.0128,0.0121,0.014,NA,0.0181,0.0217,0.0321,0.0129,0.0189,NA,0.0163,0.016,0.0174,0.0274,0.0266,0.0161,0.0253,NA,0.0156,0.0176,NA,0.3547,0.3648,0.3583,NA,NA,NA,TAG55.3.FA18.1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1961,0.1666,0.1866,NA,NA,NA,TAG55.3.FA18.2
0.019,0.0151,0.0193,NA,0.027,0.0223,0.0322,0.0152,0.0183,0.0199,0.0183,0.0259,0.0204,0.0394,0.0347,0.0309,0.0292,0.0225,0.0249,0.0259,0.0271,0.3511,0.2923,0.2967,NA,0.0047,0.0078,TAG55.4.FA18.1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2246,0.2505,0.219,NA,NA,NA,TAG55.4.FA18.2
0.0364,0.0357,0.0361,0.0332,0.0455,0.0347,0.0459,0.0361,0.0323,0.0422,0.0368,0.0424,0.0342,0.0397,0.0441,0.0509,0.0389,0.0453,0.0455,0.0383,0.0346,0.2763,0.2352,0.2611,0.0291,0.032,0.0336,TAG55.5.FA18.1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1782,0.2505,0.217,NA,NA,0.0042,TAG55.5.FA18.2
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0252,0.0214,NA,0.0219,0.0153,NA,0.0153,0.0214,0.2656,0.2901,0.2081,NA,NA,NA,TAG55.5.FA20.4
0.0149,0.0104,0.0162,0.0166,0.0174,0.0155,0.0124,NA,0.014,NA,NA,0.0185,NA,0.0304,0.035,0.0346,0.0344,0.0385,0.0169,0.0213,0.0264,NA,NA,0.0985,NA,NA,NA,TAG55.7.FA15.0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0587,0.0537,0.0455,0.0591,0.0377,0.0277,0.0343,0.0301,0.3618,0.378,0.2928,NA,NA,NA,TAG55.7.FA22.6
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1501,0.155,0.1327,NA,NA,NA,TAG56.10.FA18.2
NA,NA,NA,NA,NA,0.0084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1208,NA,0.1115,NA,NA,NA,TAG56.1.FA16.0
0.0176,0.0154,0.0161,0.0159,0.017,0.0206,0.0222,0.0189,0.0185,0.0165,0.016,0.0199,0.0182,0.0155,0.0155,0.0195,0.0241,0.0185,0.0157,0.013,0.0164,0.2045,0.1573,0.1777,0.0166,0.0154,0.0142,TAG56.1.FA18.1
NA,0.0145,0.014,0.0107,0.0168,0.0168,0.0243,0.0127,0.011,NA,0.0132,0.0171,0.0179,NA,NA,NA,NA,NA,NA,NA,NA,0.2014,0.2244,0.2129,NA,NA,NA,TAG56.2.FA16.0
0.0159,0.0152,0.0135,0.0134,0.0183,0.0193,0.0234,0.0125,0.0135,NA,0.0103,0.0142,0.0132,NA,NA,NA,NA,NA,NA,NA,NA,0.2513,0.2568,0.3018,NA,NA,NA,TAG56.2.FA18.0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2383,0.2615,0.2504,NA,NA,NA,TAG56.2.FA20.0
0.0186,0.0175,0.0151,0.0154,0.0201,0.0231,0.0299,0.015,0.0178,0.0195,0.0183,0.022,0.0204,NA,NA,NA,NA,NA,NA,0.0108,NA,0.2157,0.1978,NA,0.0062,0.0067,0.0073,TAG56.2.FA20.1
NA,NA,NA,NA,0.0135,0.0125,0.0245,NA,0.0103,NA,0.0102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1408,0.1604,0.1906,NA,NA,NA,TAG56.3.FA16.0
0.0295,0.0239,0.0205,0.0172,0.0203,0.0329,0.0474,0.0209,0.0256,0.0288,0.0195,0.0283,0.0247,0.0175,NA,NA,NA,NA,NA,NA,NA,0.3761,0.3956,0.2793,NA,NA,NA,TAG56.3.FA18.0
0.074,0.0718,0.0757,0.0815,0.1139,0.1093,0.1466,0.0789,0.082,0.0733,0.0746,0.0911,0.0848,0.0562,0.0531,0.0436,0.0417,0.0497,0.0448,0.0495,0.0481,1.1674,1.2484,1.1655,0.0392,0.0372,0.0351,TAG56.3.FA18.1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2763,0.2857,0.2736,NA,NA,NA,TAG56.3.FA18.2
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2246,0.2484,0.2251,NA,NA,NA,TAG56.3.FA20.0
0.026,0.0221,0.0288,0.0254,0.0476,0.0408,0.0614,0.0289,0.0284,0.0252,0.0288,0.0315,0.0347,0.0165,NA,0.0171,NA,NA,NA,NA,0.0144,0.6185,0.7297,0.6184,NA,0.0056,0.0055,TAG56.3.FA20.1
0.0134,0.0133,NA,0.0125,0.0193,0.019,0.0306,0.014,NA,NA,0.0139,0.0153,0.0156,NA,NA,0.01,NA,NA,NA,NA,NA,0.2174,0.2176,0.2819,NA,NA,NA,TAG56.3.FA20.2
0.0217,0.0188,0.0169,0.0155,0.0237,0.0253,0.0502,0.0138,0.0144,0.0147,0.0177,0.0257,0.0204,NA,NA,NA,NA,NA,NA,NA,NA,0.3547,0.2747,0.29,NA,NA,NA,TAG56.4.FA16.0
0.0321,0.0279,0.033,0.0233,0.0366,0.0342,0.0551,0.0269,0.0295,0.0231,0.0282,0.0344,0.0283,0.0356,0.0306,0.027,0.0297,0.0254,0.0267,0.0186,0.0279,0.8341,0.8484,0.7956,NA,NA,NA,TAG56.4.FA18.0
0.061,0.0535,0.0483,0.0467,0.0956,0.0848,0.1394,0.0545,0.062,0.058,0.0662,0.0793,0.0602,0.0402,0.0324,0.0225,0.0386,0.0212,0.0301,0.024,0.0256,1.9339,1.833,1.7261,NA,NA,NA,TAG56.4.FA18.1
NA,NA,NA,NA,NA,0.0095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6577,0.6462,0.6223,NA,NA,NA,TAG56.4.FA18.2
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5811,0.5582,0.5529,NA,NA,NA,TAG56.4.FA20.1
0.0229,0.0141,0.0175,0.0179,0.0272,0.0332,0.0459,0.0184,0.0231,0.018,0.0222,0.0251,0.0244,NA,NA,NA,NA,NA,NA,NA,NA,0.7254,0.6527,0.6743,NA,NA,NA,TAG56.4.FA20.2
0.0539,0.0503,0.0469,0.0367,0.0621,0.0661,0.101,0.0381,0.0514,0.0491,0.0505,0.0645,0.0527,0.0407,0.0321,0.0263,0.0396,0.0233,0.0329,0.0251,0.0263,0.7165,0.7407,0.7687,NA,NA,NA,TAG56.4.FA20.3
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0136,NA,0.0136,NA,NA,NA,NA,0.59,0.5385,0.5413,NA,NA,0.0037,TAG56.4.FA20.4
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2085,0.2105,0.1521,NA,NA,NA,TAG56.4.FA22.4
NA,0.0121,NA,NA,0.0138,0.0119,0.0171,NA,0.0113,NA,0.0101,0.0111,NA,NA,0.0185,NA,NA,0.0117,NA,NA,0.0126,1.3421,1.3385,1.2907,NA,NA,NA,TAG56.5.FA16.0
0.0157,0.0131,NA,0.0141,0.0135,NA,0.0162,NA,0.0135,0.0139,NA,0.0135,NA,0.0227,0.0334,0.0197,0.024,0.0199,0.0185,NA,0.0152,1.8323,1.5868,1.7685,NA,NA,NA,TAG56.5.FA18.0
