blank1,XY.1,XY.2,XY.3,XY.4,XY.5,XY.6,XY.7,XY.8,XY.9,XY.10,XY.11,XY.12,Compound,m.z,Retention.time..min.,LipidIon,Class,IonFormula,RT_LS,mz_LS,mscore,Grade,FattyAcid,MeanIntensity,Mode
6135.678858,24684.11812,40468.18066,6981.096052,23241.62814,5827.56237,9324.587371,477092.0533,13049.80297,13670.2316,72138.2995,14079.82478,8461.170135,19.73_1149.2441m/z,1149.244095,19.73076667,0,0,0,0,0,0,0,0,59084.87958,pos
6458.770255,5828.356236,5713.569641,5193.224704,4884.539237,5800.753381,5195.381246,5436.820935,5069.495178,5269.259853,5649.369531,5679.254733,5665.971146,19.65_369.1881m/z,369.1880882,19.65195,0,0,0,0,0,0,0,0,5448.832985,pos
6859.347085,22007.16135,15579.48657,25840.7334,22654.49665,15675.15489,23047.97169,27060.95682,20164.42802,19319.96904,13964.21197,26169.64704,33773.0295,19.61_1335.4097m/z,1335.409678,19.61253333,0,0,0,0,0,0,0,0,22104.77058,pos
2098.61467,4289.120336,6079.878085,7552.132808,6047.288415,6429.369391,5492.396096,6469.386869,6122.887749,5237.813683,7123.986257,6031.69686,5673.586011,19.61_346.0087m/z,346.0087221,19.60815,0,0,0,0,0,0,0,0,6045.795213,pos
670.2405701,609.3889771,0,0,1416.304504,0,0,0,601.6873779,0,394816.2518,23316.79471,3664.172882,19.60_1022.3547m/z,1022.354707,19.5994,0,0,0,0,0,0,0,0,35368.71669,pos
18812.40918,86106.67317,98531.87306,99842.9754,106571.886,106655.1335,112249.8016,139828.5062,106762.602,108613.7846,118644.6322,113038.084,130097.7707,19.60_1320.4004m/z,1320.400413,19.59501667,0,0,0,0,0,0,0,0,110578.6435,pos
6698.070274,6182.335381,5574.894072,5597.674866,5555.190595,6085.173254,5678.089157,5790.099348,6111.134592,5402.707965,5429.620307,5877.090602,5508.705656,19.58_383.2038m/z,383.2038016,19.5775,0,0,0,0,0,0,0,0,5732.726316,pos
1564.094537,64361.8001,36176.83425,35459.42786,54626.57037,45468.5353,38007.59658,36800.21554,47769.0079,62055.60013,38225.04982,38038.55915,46090.26288,19.55_1803.6704m/z,1803.670442,19.55121667,0,0,0,0,0,0,0,0,45256.62166,pos
2513.981201,17527.72302,15528.18078,10366.21729,16556.78212,9047.24353,7010.63623,6834.667664,12025.15819,5267.336731,5673.11792,5053.079786,10204.6095,19.54_1617.4491m/z,1617.449109,19.54246667,0,0,0,0,0,0,0,0,10091.2294,pos
124443.4148,308012.2813,272446.5085,198691.1794,285074.0301,190344.5522,200822.2038,192702.7606,295768.9999,178308.2414,285103.9749,175293.4039,204844.0643,19.54_1590.4373m/z,1590.437316,19.53808333,0,0,0,0,0,0,0,0,232284.35,pos
289.6007094,0,0,0,0,0,0,543.050089,0,0,779368.58,49496.1534,0,19.53_1082.3204m/z,1082.320416,19.5337,0,0,0,0,0,0,0,0,69117.31529,pos
164448.5691,460263.6353,414781.7618,262784.1281,447343.619,270772.977,290683.1665,302933.0014,436443.5463,264926.8113,662454.2859,262336.5562,286398.7577,19.53_1352.3508m/z,1352.350809,19.5337,0,0,0,0,0,0,0,0,363510.1872,pos
0,3135.946031,3363.868593,2780.744521,592.9929199,66311.26745,8944.492229,617252.5397,2990.899954,10565.17674,7543265.837,951630.7524,5170.540375,19.47_1114.2641m/z,1114.26411,19.46801667,0,0,0,0,0,0,0,0,768000.4215,pos
1198.606506,29018.58582,12244.16064,13738.31604,18647.52361,24325.94356,17070.24612,21279.9987,14747.83001,28026.39319,25485.39929,22383.41854,12951.06183,19.46_1761.6610m/z,1761.661035,19.46363333,0,0,0,0,0,0,0,0,19993.23978,pos
0,12694.10638,9504.597229,10367.36329,5778.356018,3772.607117,8231.773163,4723.893118,7945.859985,7150.642761,8671.110962,4464.143494,8424.076538,19.44_1846.6968m/z,1846.696828,19.43736667,0,0,0,0,0,0,0,0,7644.044171,pos
651.7553377,17165.65341,21694.9186,13837.35652,19016.82783,21656.06888,9865.020561,19761.92339,22592.94993,19171.66017,27049.78001,17109.24807,17428.76417,19.39_1102.9547m/z,1102.954695,19.39356667,0,0,0,0,0,0,0,0,18862.5143,pos
1566.386719,15368.69159,14683.59159,8186.964111,9148.092494,11148.25995,11963.04278,10765.73793,11183.28062,12909.66875,11840.37968,11786.03254,11784.38495,19.38_1101.9546m/z,1101.954593,19.38481667,0,0,0,0,0,0,0,0,11730.67725,pos
8953.439211,65982.49437,55955.67861,42804.36533,67890.62157,39916.09298,31927.75978,39269.4922,62680.88593,39865.38681,68864.06738,40288.30209,40765.75384,19.35_1248.3754m/z,1248.375435,19.34978333,0,0,0,0,0,0,0,0,49684.24174,pos
1167.124573,10169.11745,6752.933658,5602.574951,5646.710022,6332.228143,6085.169312,3773.148926,10857.14889,10599.45947,14349.0954,5898.203301,3471.117683,19.31_1890.7216m/z,1890.721645,19.31036667,0,0,0,0,0,0,0,0,7461.408934,pos
2893.786377,38616.49849,42896.10783,28377.84692,36225.0466,40274.22443,32345.88867,40511.55438,39663.18261,41929.6409,44135.34138,29453.72164,39693.11747,19.31_1124.4685m/z,1124.468471,19.31036667,0,0,0,0,0,0,0,0,37843.51428,pos
29202.48657,128495.947,99332.46719,43890.94492,127294.9457,61770.18049,52050.10492,95725.92218,123519.4112,66404.10832,120735.9708,55219.81228,65431.0965,19.28_1353.3522m/z,1353.35225,19.2841,0,0,0,0,0,0,0,0,86655.90929,pos
2268.747442,18783.22913,17495.97866,8581.882016,14045.05274,16586.00483,13153.18504,16078.05927,17227.31427,18385.75761,17668.12926,16833.75439,18487.734,19.24_1146.4818m/z,1146.481775,19.2403,0,0,0,0,0,0,0,0,16110.50677,pos
1183.651518,1745.32559,1775.340637,1712.701234,5072.4187,13255.71502,1784.89087,1702.524468,4598.450044,6201.90967,8424.302122,35904.21128,4389.6093,19.21_696.6848m/z,696.6848446,19.20965,0,0,0,0,0,0,0,0,7213.949911,pos
15088.00918,50484.28556,39023.8329,44288.77473,43327.24305,42201.64534,43098.75496,41791.72164,46792.32466,48716.25694,42905.44403,51410.09587,55066.73139,19.20_709.6574m/z,709.6574179,19.1965,0,0,0,0,0,0,0,0,45758.92592,pos
3067.622207,25961.53384,16006.06497,22367.62093,23569.0556,26686.42623,23728.46578,26160.62347,29033.70818,27159.91136,24176.26031,31475.89242,33409.12057,19.18_788.7954m/z,788.7954136,19.18336667,0,0,0,0,0,0,0,0,25811.22364,pos
5274.135089,14020.67584,16304.9035,25880.20249,26042.90779,27016.3002,31507.00397,28836.09421,30499.52946,28592.38084,30342.04453,37057.22672,36310.44981,19.17_732.7332m/z,732.7331884,19.17461667,0,0,0,0,0,0,0,0,27700.80995,pos
36900.42646,499812.3366,460931.4869,351921.6962,501757.4032,243463.3561,216197.5494,244854.2162,461107.018,304752.5771,501483.4989,199185.3318,248039.1187,19.15_1383.3993m/z,1383.399322,19.15271667,0,0,0,0,0,0,0,0,352792.1324,pos
10564.46339,53577.98042,49768.22991,27314.88775,53228.20066,34020.38252,30356.46386,26321.32829,45725.83833,25422.29215,46207.72196,32684.61966,31458.00652,19.10_717.5996m/z,717.5996435,19.09578333,0,0,0,0,0,0,0,0,38007.16267,pos
0,57256.77232,47092.81204,67612.70467,52071.53352,22332.58511,22846.46075,59337.15288,32808.35595,64852.72394,62357.11601,33041.66585,34370.09561,19.08_1084.3431m/z,1084.343105,19.07826667,0,0,0,0,0,0,0,0,46331.66489,pos
0,30519.4842,21201.14522,11954.0269,33059.71454,7030.615093,10293.63583,2549.462219,28365.99076,9773.191592,28415.02048,12170.61496,8755.809503,19.00_1144.3114m/z,1144.311422,19.00383333,0,0,0,0,0,0,0,0,17007.39261,pos
154506.7134,396841.9654,350777.7432,242234.1194,354447.2855,236216.5802,244657.5425,248531.9822,368630.6778,232283.5108,359562.3897,219659.4238,270553.6235,18.97_1516.4182m/z,1516.418154,18.97316667,0,0,0,0,0,0,0,0,293699.737,pos
14787.59985,42258.30348,36015.481,17226.83207,38143.35323,22173.81952,14973.55655,5707.335876,45726.2173,12434.37503,49821.96025,22898.5933,23787.67168,18.96_1538.3470m/z,1538.346971,18.96441667,0,0,0,0,0,0,0,0,27597.29161,pos
72843.82182,316489.1651,281548.5362,216593.5618,356012.9278,207154.0489,241835.5055,128866.0615,397718.8077,225601.8295,343672.6663,199851.3314,271115.1426,18.96_1544.4331m/z,1544.433137,18.96441667,0,0,0,0,0,0,0,0,265538.2987,pos
2865.665314,13309.11636,21075.98456,4770.992767,16662.84992,9685.788025,0,376614.8242,10136.20697,8757.864027,35389.24719,4495.814758,7878.379089,18.93_1075.2248m/z,1075.224818,18.925,0,0,0,0,0,0,0,0,42398.08899,pos
0,755.8249512,7284.115154,0,4645.349457,0,0,1635651.549,788.9366608,1051.402263,0,0,1418.669739,18.92_1248.2471m/z,1248.24712,18.91623333,0,0,0,0,0,0,0,0,137632.9873,pos
4566.57666,25648.05704,22570.67606,30281.47996,24260.43162,29449.12943,29717.81023,2657.318359,33632.35981,34588.46828,50044.86354,25562.48132,40270.28342,18.91_1260.3916m/z,1260.391592,18.91186667,0,0,0,0,0,0,0,0,29056.94659,pos
6053057.443,10009901.54,11453640.64,6968361.297,10927418.56,7001423.781,6869686.189,89593305.68,9128473.958,8878786.96,17320581.07,7838782.102,7994650.991,18.90_1054.2972m/z,1054.297156,18.9031,0,0,0,0,0,0,0,0,16165417.73,pos
312190.4333,422012.1171,554436.1159,349845.9556,580320.8783,362977.4546,359433.8259,4724429.047,515394.3145,512516.0215,1089641.704,454795.2721,485624.8171,18.90_1081.3077m/z,1081.307709,18.89871667,0,0,0,0,0,0,0,0,867618.9603,pos
0,10195.08776,4202.079773,6415.202321,4556.83252,2264.039917,2951.862707,6386.045044,5961.067749,10115.9571,10146.63904,4990.249939,4918.151855,18.85_1687.6388m/z,1687.638765,18.85493333,0,0,0,0,0,0,0,0,6091.934644,pos
170319.9781,456924.7202,410558.0829,279530.8704,448108.1417,269297.5623,294649.6607,267712.5713,447905.2428,278058.8068,650013.5702,291004.3265,299715.7281,18.84_1279.3327m/z,1279.332726,18.83741667,0,0,0,0,0,0,0,0,366123.2737,pos
12443.68102,137605.118,95114.09344,83980.31023,110397.4656,117991.2026,95159.69224,92670.74297,103950.3354,121894.2403,153661.1851,94671.11711,95226.07202,18.83_1773.6770m/z,1773.676978,18.83303333,0,0,0,0,0,0,0,0,108526.7979,pos
3255.67823,25174.95055,25544.83632,14992.62081,23682.83504,27305.47457,21098.0155,21622.53078,24469.16502,29064.2053,30125.03825,18825.10287,22198.78315,18.82_1065.4452m/z,1065.445243,18.82428333,0,0,0,0,0,0,0,0,23675.29651,pos
0,0,0,0,736.5744934,0,0,314345.987,675.9520874,0,0,0,0,18.79_1248.2480m/z,1248.248025,18.78925,0,0,0,0,0,0,0,0,26313.20947,pos
82212.73721,82390.29513,86721.72206,90716.77231,89899.57726,87678.74887,85952.00889,85717.35754,86155.68721,82343.84817,84161.25059,86403.9896,92703.45,18.76_800.7156m/z,800.7156203,18.76296667,0,0,0,0,0,0,0,0,86737.05897,pos
5558.341844,37296.18119,36830.8691,21561.16184,26727.3597,34745.65872,32207.23222,33882.56211,32724.88775,42577.63016,46405.96742,32045.7254,34262.95817,18.75_1087.4581m/z,1087.458111,18.74545,0,0,0,0,0,0,0,0,34272.34948,pos
3838.9727,40088.35512,42863.89273,29034.09635,31045.43149,40136.32169,34839.59852,36983.0116,37728.36433,47788.99327,51283.77648,40460.38218,35650.28628,18.73_1086.9581m/z,1086.958111,18.73231667,0,0,0,0,0,0,0,0,38991.87584,pos
182023.1117,190335.8504,193451.6298,189081.4337,193115.9183,183156.87,188326.2803,180669.8044,188594.7375,187124.4131,186116.1477,185635.8004,179541.8797,18.72_699.5950m/z,699.5949656,18.72355,0,0,0,0,0,0,0,0,187095.8971,pos
740036.7115,1282857.386,1279831.518,1098574.96,1355852.59,1279194.717,1163207.523,1213287.414,1457418.259,1066572.922,9301980.936,2492961.471,1587142.967,18.71_920.3109m/z,920.3109105,18.71041667,0,0,0,0,0,0,0,0,2048240.222,pos
17030.18383,184325.876,167906.6996,131676.9286,159443.2287,161473.7967,135756.3629,166266.0657,160175.2226,192592.8675,203027.9236,150532.1737,166906.9444,18.71_1817.7018m/z,1817.701807,18.70603333,0,0,0,0,0,0,0,0,165007.0075,pos
76105.93769,84987.9384,83972.67995,78629.76822,80879.15947,82582.07106,84797.68982,79744.63526,78645.92811,78633.91867,75637.61331,81657.77999,78078.8795,18.67_732.6166m/z,732.6166257,18.671,0,0,0,0,0,0,0,0,80687.33848,pos
2077.852748,28846.50788,20618.30385,15558.31332,14363.69659,20859.57674,15422.84657,14634.33295,22251.52235,18007.77581,19502.82002,21316.06331,18758.94165,18.65_1108.9719m/z,1108.971947,18.65348333,0,0,0,0,0,0,0,0,19178.39175,pos
3633.147736,41841.04554,28865.82327,41176.69958,34460.8742,51934.00213,42795.91055,37726.32919,23458.95696,54671.89507,46593.90825,43559.48378,46643.91396,18.61_1775.6923m/z,1775.692289,18.6097,0,0,0,0,0,0,0,0,41144.07021,pos
24388.24726,230932.3137,169698.4623,125310.2605,240288.4222,129466.1804,119757.1843,128323.3053,223464.2987,115584.5522,236247.5206,116373.1771,131401.6846,18.54_1175.3597m/z,1175.359735,18.53525,0,0,0,0,0,0,0,0,163903.9468,pos
6171.017742,35899.14751,28915.52872,17287.78131,29860.22115,12849.39862,14262.02047,31373.23531,27355.04072,15361.30002,30363.9518,18043.29494,11010.1528,18.48_1278.3320m/z,1278.331975,18.47831667,0,0,0,0,0,0,0,0,22715.08945,pos
10093.19705,116573.3574,111392.0024,82854.31979,116077.4427,59437.19481,54166.88967,65728.47981,102016.3533,78107.76121,116911.5106,48786.12205,59513.88155,18.39_1308.3798m/z,1308.379812,18.38635,0,0,0,0,0,0,0,0,84297.10961,pos
51955.07483,559510.2701,493149.6521,359860.0733,543438.9475,276309.9473,259423.8746,294078.4633,502992.7538,344994.952,521934.0219,232140.6839,277722.3859,18.37_1309.3800m/z,1309.380005,18.36883333,0,0,0,0,0,0,0,0,388796.3355,pos
6613.891052,6993.06289,6615.017162,6614.652089,5611.707473,6201.647088,5812.478749,5879.951578,6188.020609,6469.167299,6684.594324,5173.236887,6208.652248,18.35_440.3000m/z,440.2999549,18.35131667,0,0,0,0,0,0,0,0,6204.349033,pos
989.0063171,53909.1067,49094.57064,38231.12028,36538.36202,44524.17216,45895.68046,51663.96809,37823.27658,60694.70889,74693.48993,45440.41527,33328.32567,18.24_1655.6321m/z,1655.632136,18.24185,0,0,0,0,0,0,0,0,47653.09972,pos
9206.064563,39083.83105,38402.70245,27636.03818,44645.10418,27402.78735,29112.71133,29491.76224,47854.83093,24473.86264,46401.19619,22725.57852,34199.70827,18.23_1469.4104m/z,1469.410425,18.2287,0,0,0,0,0,0,0,0,34285.84278,pos
79357.02979,234924.7435,220798.4133,155654.6977,232381.424,133644.1006,161746.2747,143283.5171,257928.2424,136655.9685,259032.8424,143813.7452,201553.6097,18.23_1484.4266m/z,1484.426619,18.2287,0,0,0,0,0,0,0,0,190118.1316,pos
6844.486603,20634.68964,25101.80181,9403.147278,27965.52799,13442.42146,8421.934204,14113.78425,24803.72731,14132.69794,30250.14099,9423.748413,18797.50716,18.22_1483.4262m/z,1483.426239,18.21995,0,0,0,0,0,0,0,0,18040.92737,pos
6738.299264,5774.09099,5827.110064,5926.438641,5818.426211,5036.094513,6079.50395,6432.740987,4962.192811,5944.962487,5460.845173,5916.519492,5408.582775,18.15_399.1987m/z,399.1987448,18.14988333,0,0,0,0,0,0,0,0,5715.625675,pos
3882.34602,31784.7974,29773.53221,14788.10662,28754.38252,25823.49622,25510.33491,25614.04166,26381.89579,35362.36866,40789.08879,25829.43346,25566.86399,18.14_1027.9354m/z,1027.935421,18.13675,0,0,0,0,0,0,0,0,27998.19519,pos
2316.862762,16947.27995,13607.85227,10343.20313,16171.2321,28118.84051,25985.79392,25160.16238,10859.34088,28572.33826,29449.69705,26702.06443,16692.4119,18.11_1613.6214m/z,1613.621395,18.10608333,0,0,0,0,0,0,0,0,20717.51807,pos
12676.33856,83481.8334,78842.52158,57011.31464,87824.67505,67314.00167,56788.36613,67903.91891,88200.70675,78089.96031,93179.85788,59447.68326,59012.34351,18.10_867.6041m/z,867.6041481,18.10171667,0,0,0,0,0,0,0,0,73091.43192,pos
287996.092,316803.0969,260896.246,268754.3392,316343.4756,297323.9819,250296.0612,434627.392,308622.4937,294991.667,263117.672,379110.1495,223934.817,18.08_647.5580m/z,647.5580429,18.07543333,0,0,0,0,0,0,0,0,301235.116,pos
8186.323379,114216.6097,96107.33396,81024.24321,95826.9359,109622.3325,84895.7533,103532.1108,105900.8276,124801.1726,141640.5068,87106.04361,106309.3478,18.07_1699.6577m/z,1699.657672,18.07105,0,0,0,0,0,0,0,0,104248.6015,pos
4957.106576,32373.61194,33380.30589,19064.35248,28548.40853,36545.18988,23011.54567,23063.5501,30520.27658,32504.72746,43280.27391,25028.24797,34719.2329,18.02_1050.4489m/z,1050.448869,18.0185,0,0,0,0,0,0,0,0,30169.97694,pos
3461.929092,40630.471,37319.8937,31769.59809,38489.59117,46403.23168,41067.80343,28071.28073,32603.57139,46684.77647,51205.5234,32047.55465,28908.82696,18.01_1049.9489m/z,1049.948899,18.00536667,0,0,0,0,0,0,0,0,37933.51022,pos
0,79058.96192,54194.99992,32554.5952,77336.81076,20849.96022,15887.82497,19146.36819,66920.79539,24030.36986,80920.76444,13930.44104,20898.54939,18.00_1070.2917m/z,1070.291658,17.9966,0,0,0,0,0,0,0,0,42144.20344,pos
928261.0048,1898133.486,1827561.402,1774842.233,1850282.104,1811362.047,1833822.746,2276286.61,1824857.008,1809080.908,2252738.853,1779819.488,1916257.077,17.99_1144.3478m/z,1144.347836,17.99223333,0,0,0,0,0,0,0,0,1904586.997,pos
3999.912256,27030.0396,27699.56702,26891.46291,34045.64965,30773.39041,32071.2585,35314.84669,27653.6041,21506.13628,59779.75882,25596.39134,38667.44681,17.98_1185.3752m/z,1185.375236,17.98346667,0,0,0,0,0,0,0,0,32252.46268,pos
24100.35005,23969.67999,24794.1475,25557.49342,23712.66107,23676.22428,21803.46798,18592.19579,22149.44688,22004.83842,21919.38854,21408.05575,24973.8205,17.93_748.7894m/z,748.7893956,17.92653333,0,0,0,0,0,0,0,0,22880.11834,pos
15191.19141,181209.5744,172105.9954,150304.9449,158473.749,173165.0507,147878.1996,108016.5692,170956.0919,201160.6935,212201.3499,158571.8503,166238.018,17.92_1742.6818m/z,1742.681829,17.91778333,0,0,0,0,0,0,0,0,166690.1739,pos
199628.0694,554670.622,500993.2772,338065.1136,556532.7318,336152.2436,359722.8752,342654.8601,532994.0492,345941.4564,710389.5981,335893.1496,359355.5442,17.90_1205.3156m/z,1205.315598,17.90026667,0,0,0,0,0,0,0,0,439447.1268,pos
777.5401244,509.717041,487.3461914,31149.31858,10483.44559,0,12081.91079,3934.291321,43473.23798,5686.415601,8448.479938,0,10934.65012,17.83_929.9113m/z,929.9113314,17.83458333,0,0,0,0,0,0,0,0,10599.06776,pos
7154.128479,24663.27337,26061.51767,123383.889,45099.62127,0,51546.59855,48482.50374,173394.4588,28491.87589,36872.62378,672.9632874,37670.53512,17.83_971.9588m/z,971.9587503,17.82581667,0,0,0,0,0,0,0,0,49694.98837,pos
50232.03404,115580.1871,119419.7788,378382.4458,166972.5223,5032.781137,188643.0976,209123.4869,473168.8094,118430.1066,144732.4215,22599.92287,147338.5368,17.80_884.8534m/z,884.8533504,17.80391667,0,0,0,0,0,0,0,0,174118.6747,pos
42331.39462,73809.9457,81238.08549,235723.6422,101368.0788,2052.250124,109407.8144,125598.4748,292424.0491,73205.14274,93641.15768,10721.36989,91212.12069,17.80_906.8367m/z,906.8366753,17.79516667,0,0,0,0,0,0,0,0,107533.511,pos
83248.53229,115282.6364,162867.7379,90332.74976,179345.1458,85722.93098,88721.60228,1550886.442,145853.0355,134014.2131,269829.7175,120082.0019,150740.2221,17.79_1021.3045m/z,1021.304497,17.7864,0,0,0,0,0,0,0,0,257806.5363,pos
7667.699844,7367.461173,7634.468452,6886.228866,7292.293304,7363.738936,7185.883989,6993.498899,6586.091705,6618.131483,6954.623139,7231.803434,7223.674785,17.76_369.1882m/z,369.1881634,17.75575,0,0,0,0,0,0,0,0,7111.491514,pos
1194.818503,4217.445808,5458.377714,4864.52492,9490.477196,5610.228961,5183.465761,5811.684006,8252.390486,5594.329235,9785.849881,5606.018523,5227.740479,17.71_712.6442m/z,712.6441901,17.71196667,0,0,0,0,0,0,0,0,6258.544414,pos
67008.50655,204219.2459,203375.9338,122624.5383,220796.456,142157.4382,131540.6322,122442.9455,193570.6961,123656.1258,198691.0889,139306.2827,142769.5231,17.68_684.6130m/z,684.6129935,17.6813,TG(12:0_12:0_14:0)+NH4,TG,C41 H82 O6 N1,17.6885,684.613287,26.03841688,A,(12:0_12:0_14:0),162095.9089,pos
16820.63196,160935.4115,144180.9597,90927.62003,134094.7642,140961.8609,115874.3984,127418.1607,134498.6187,147944.1429,179995.9319,122753.8203,127154.4627,17.60_1831.7369m/z,1831.736872,17.5981,0,0,0,0,0,0,0,0,135561.6793,pos
917.3018142,19379.78379,19812.68463,6311.65803,13461.03931,13965.75351,7678.155212,11699.6795,15907.02234,16004.46283,25805.21095,14516.77393,10777.82259,17.58_1830.7357m/z,1830.735704,17.58496667,0,0,0,0,0,0,0,0,14610.00389,pos
4612.229721,4153.945796,4882.955874,6536.986913,6916.41974,7226.933629,7815.086884,7836.802703,7235.122884,7648.382309,8656.813781,8641.630575,8277.20459,17.43_582.5935m/z,582.5935306,17.43168333,0,0,0,0,0,0,0,0,7152.35714,pos
11245.2977,48450.35306,41562.19197,25006.60197,45422.83201,20524.23129,21394.67749,42727.26738,40118.25188,25629.62448,48016.94724,21824.05019,31091.62478,17.38_1204.3149m/z,1204.314936,17.38351667,0,0,0,0,0,0,0,0,34314.05448,pos
29692.45118,286607.971,221450.9068,142845.8781,278457.9093,148628.3371,136182.6055,153347.89,272443.2149,138111.1022,285109.9979,139362.4077,147520.7168,17.37_1100.3391m/z,1100.339145,17.37038333,0,0,0,0,0,0,0,0,195839.0781,pos
45708.39769,576862.2949,511854.0344,373589.9306,564727.7382,280260.2053,259906.0388,286467.9148,521900.3658,341033.6126,543158.8456,244735.4346,271207.7879,17.30_1235.3609m/z,1235.360893,17.3047,0,0,0,0,0,0,0,0,397975.3503,pos
230215.1539,569613.868,535971.1995,364104.476,532166.7403,342359.2529,366297.6678,369941.9103,554517.1169,353360.5924,531269.4619,332233.7851,401516.0658,17.23_1368.3825m/z,1368.382483,17.23463333,0,0,0,0,0,0,0,0,437779.3447,pos
0,5597.7099,8877.201802,8808.27321,1970.585724,4538.24631,8539.884674,5995.346292,2210.997162,8070.173279,5698.330322,3689.409236,7227.239638,17.23_1583.6130m/z,1583.613028,17.23025,0,0,0,0,0,0,0,0,5935.283129,pos
10700.21475,115822.2158,148474.0836,55339.78211,151956.4347,105939.6416,88374.47109,482638.4085,108834.5078,90640.83643,2066924.961,367691.7305,57647.55386,17.23_966.2266m/z,966.2265722,17.23025,0,0,0,0,0,0,0,0,320023.7189,pos
0,365913.9599,392374.9579,131247.8723,35220.09978,34761.54646,36672.40876,191092.4268,97670.48929,493263.4595,109898.9586,16893.05123,68604.55149,17.23_810.6807m/z,810.6807099,17.22586667,Hex1Cer(t18:0_24:1)+H-H2O,Hex1Cer,C48 H92 O8 N1,17.2145,810.6810495,38.3073483,A,(t18:0_24:1),164467.8152,pos
14095.55608,50448.94293,57081.86439,38025.65555,82730.80208,31994.76484,45341.16757,33851.4922,82858.30485,20470.34179,87165.5196,34911.46083,51625.77325,17.22_1390.3124m/z,1390.312422,17.22148333,0,0,0,0,0,0,0,0,51375.50749,pos
0,1465100.921,1584454.676,568871.596,195494.2898,178663.125,182704.7051,814721.2247,415686.6235,2042414.011,471685.8376,95919.75984,307046.1042,17.22_850.6734m/z,850.6733724,17.21711667,0,0,0,0,0,0,0,0,693563.5728,pos
75694.62166,215264.9496,212357.0266,151154.726,248458.427,151105.7793,158188.7646,161254.9491,253906.7581,128736.3899,280401.634,163126.241,192800.6629,17.21_1410.4070m/z,1410.407038,17.20835,0,0,0,0,0,0,0,0,193063.0257,pos
7935.920754,30350.35495,27732.83603,17791.97568,32592.84672,16060.75403,18553.07142,17538.22792,29735.48926,12185.75934,31824.19603,16971.69545,25582.99383,17.20_1409.4070m/z,1409.407025,17.1996,0,0,0,0,0,0,0,0,23076.68339,pos
2625.683853,18013.58259,15141.75002,12742.48732,13550.38226,15452.85413,15258.15688,14631.21861,12351.70408,18037.71901,17776.11354,11362.38478,12498.82807,17.16_991.4260m/z,991.4259554,17.16396667,0,0,0,0,0,0,0,0,14734.76511,pos
5668.189935,5834.08388,5868.09155,9501.844103,8329.127745,8888.452812,9437.590109,10466.57275,9895.353152,9649.442497,9769.361345,9804.047606,10091.80085,17.15_582.5934m/z,582.593361,17.15083333,0,0,0,0,0,0,0,0,8961.314033,pos
9947.044084,104959.208,101691.6234,79228.03778,81637.42867,101975.9032,76862.35281,102790.1569,91332.55676,102689.6079,129391.9531,86095.68524,93156.16356,17.05_1625.6398m/z,1625.639779,17.04573333,0,0,0,0,0,0,0,0,95984.22311,pos
4394.226996,33926.69167,32891.17009,22271.70644,30159.49358,28939.13751,27851.43969,25394.31624,30354.09823,34920.47954,36124.05978,27442.03665,29967.21387,17.04_1012.9397m/z,1012.939675,17.04135,0,0,0,0,0,0,0,0,30020.15361,pos
3685.469437,30559.5115,27410.02599,21278.34567,26606.24036,26768.06222,22240.92067,22026.83932,22669.42287,28462.64262,32252.55118,23735.84185,20141.66499,17.03_1013.4394m/z,1013.439374,17.02821667,0,0,0,0,0,0,0,0,25346.00577,pos
908.0031433,27466.11746,27231.22078,12770.25113,19184.30852,30572.17248,21073.44641,25529.09294,19426.72959,26911.72256,37668.95036,19018.96121,24351.12198,16.81_1668.6644m/z,1668.66444,16.81303333,0,0,0,0,0,0,0,0,24267.00795,pos
16652.88319,156979.1709,135913.9207,121872.3982,128857.4898,146196.4132,128670.1192,143975.268,145186.6593,171272.6664,187919.9371,132923.7462,120762.3873,16.80_1669.6662m/z,1669.666227,16.79551667,0,0,0,0,0,0,0,0,143377.5147,pos
0,45763.12012,82955.74191,8207.893334,366.8953705,2281.421543,323.9339905,20168.44518,7261.276809,102418.7216,17433.18147,0,4095.817441,16.67_820.6631m/z,820.6631176,16.66851667,0,0,0,0,0,0,0,0,24273.0374,pos
0,45159.6731,88386.14961,8725.063403,2780.646412,3074.683117,2638.325455,21847.77802,8480.336763,101042.0289,20602.33469,805.2996368,2863.493575,16.66_798.6809m/z,798.680909,16.65975,0,0,0,0,0,0,0,0,25533.81772,pos
991298.5677,1983075.923,1902774.226,1483434.847,1898271.927,1890353.806,1900596.218,2416341.747,1878602.204,1868137.739,2287409.216,1875793.159,1994368.937,16.66_1070.3287m/z,1070.32867,16.65975,0,0,0,0,0,0,0,0,1948263.329,pos
14564.94507,37203.22933,37383.46082,32122.74519,42482.97578,45129.84062,44883.50982,60469.12206,45308.97141,40903.75657,57765.46429,45409.51723,53566.79604,16.64_1097.3397m/z,1097.339747,16.63786667,0,0,0,0,0,0,0,0,45219.11576,pos
1939.518738,28707.19638,31686.43325,14406.95579,23418.60693,22756.48642,18293.7934,16822.59002,21899.82248,33963.15623,32581.12055,21815.47324,26239.17568,16.59_1712.6907m/z,1712.690744,16.59406667,0,0,0,0,0,0,0,0,24382.56753,pos
